날짜,거래시간,태양광_합계,풍력_육지
2024-10-25,14,3091.694631,76.146747
2024-10-25,15,2343.181146,69.538396
2024-10-25,16,1462.20285,62.174403
2024-10-25,17,868.710706,68.590913
2024-10-25,18,877.59838,95.007802
2024-10-25,19,889.702334,153.279346
2024-10-25,20,663.675418,179.722639
2024-10-25,21,299.48245000000003,185.438409
2024-10-25,22,127.464775,170.801221
2024-10-25,23,41.054044000000005,167.763538
2024-10-25,24,10.877778,167.496386
2024-10-26,1,2.1557060000000003,135.993336
2024-10-26,2,0.97384,111.495166
2024-10-26,3,1.14528,82.789109
2024-10-26,4,1.1699,86.204842
2024-10-26,5,0.56916,95.567756
2024-10-26,6,0.1451,117.483141
2024-10-26,7,1.516892,162.765037
2024-10-26,8,409.513229,191.966092
2024-10-26,9,1824.0413919999999,210.179701
2024-10-26,10,3311.539647,218.5157
2024-10-26,11,3830.757711,216.736912
2024-10-26,12,4256.72499,208.059851
2024-10-26,13,4429.541896,176.162193
2024-10-26,14,4339.122374,159.760183
2024-10-26,15,3878.444825,137.836292
2024-10-26,16,2952.151371,177.922382
2024-10-26,17,1518.51714,161.6552
2024-10-26,18,925.4421090000001,104.39127
2024-10-26,19,922.005475,204.105805
2024-10-26,20,889.3530499999999,179.279783
2024-10-26,21,619.495039,195.718524
2024-10-26,22,240.71495699999997,130.390209
2024-10-26,23,70.417838,83.602129
2024-10-26,24,14.891825,97.600647
2024-10-27,1,3.254374,77.747237
2024-10-27,2,1.618612,44.54154
2024-10-27,3,1.198332,67.531951
2024-10-27,4,0.9985679999999999,44.422136
2024-10-27,5,0.38952,17.804744
2024-10-27,6,0.10633999999999999,31.599927
2024-10-27,7,0.77357,74.929196
2024-10-27,8,201.447959,132.06389
2024-10-27,9,688.655108,93.630418
2024-10-27,10,1158.143812,50.158159
2024-10-27,11,1291.427854,57.404048
2024-10-27,12,1375.6321,68.679718
2024-10-27,13,1337.0754689999999,150.810066
2024-10-27,14,1295.87097,208.178516
2024-10-27,15,1015.041765,209.830927
2024-10-27,16,625.913496,176.319996
2024-10-27,17,453.144815,160.927387
2024-10-27,18,644.00891,175.614348
2024-10-27,19,320.434208,252.683077
2024-10-27,20,83.301078,275.857194
2024-10-27,21,25.411355,330.475692
2024-10-27,22,7.902068,241.772973
2024-10-27,23,1.158003,186.050152
2024-10-27,24,0.1756,173.21472
2024-10-28,1,0.00984,222.907573
2024-10-28,2,0.66504,246.572818
2024-10-28,3,0.36568,249.026627
2024-10-28,4,0.158,248.372613
2024-10-28,5,0.12058,268.867392
2024-10-28,6,0.0,281.605553
2024-10-28,7,0.5554749999999999,291.847737
2024-10-28,8,235.01122900000001,314.162788
2024-10-28,9,1025.471777,367.564123
2024-10-28,10,1847.769575,384.675464
2024-10-28,11,1974.358665,401.575981
2024-10-28,12,2111.914623,412.120603
2024-10-28,13,2353.719122,418.8012
2024-10-28,14,2038.448808,394.783156
2024-10-28,15,1536.017509,387.378755
2024-10-28,16,1216.367412,411.805512
2024-10-28,17,889.503917,423.73117
2024-10-28,18,802.527736,405.771031
2024-10-28,19,745.916922,447.792509
2024-10-28,20,475.355588,479.092416
2024-10-28,21,132.404762,459.36203
2024-10-28,22,32.059732000000004,399.854291
2024-10-28,23,6.224601,338.786202
2024-10-28,24,1.25475,344.596879
2024-10-29,1,0.09179999999999999,361.717989
2024-10-29,2,0.7635160000000001,397.874528
2024-10-29,3,0.69164,379.234194
2024-10-29,4,0.2256,358.409107
2024-10-29,5,0.08,408.197212
2024-10-29,6,0.00844,484.356068
2024-10-29,7,0.683653,501.341268
2024-10-29,8,237.597698,495.622042
2024-10-29,9,1110.752356,417.92035
2024-10-29,10,1992.577504,337.21596
2024-10-29,11,2373.5753569999997,240.852573
2024-10-29,12,2979.704193,144.353923
2024-10-29,13,2864.949618,73.492034
2024-10-29,14,2787.63251,50.995054
2024-10-29,15,2671.225218,37.957015
2024-10-29,16,2001.430558,33.215019
2024-10-29,17,1125.729933,41.315471
2024-10-29,18,885.5051020000001,47.025621
2024-10-29,19,900.564309,106.147031
2024-10-29,20,733.080646,102.52841
2024-10-29,21,246.643004,89.218678
2024-10-29,22,85.668026,77.559459
2024-10-29,23,24.963570999999998,83.87571
2024-10-29,24,5.366216,94.263318
2024-10-30,1,0.8166800000000001,115.544599
2024-10-30,2,1.07744,128.64884
2024-10-30,3,1.20512,174.039614
2024-10-30,4,0.84062,248.125151
2024-10-30,5,0.17779999999999999,294.512063
2024-10-30,6,0.08526,354.262422
2024-10-30,7,0.768952,362.292217
2024-10-30,8,313.599598,307.391011
2024-10-30,9,1620.944533,195.742344
2024-10-30,10,3207.157768,81.161381
2024-10-30,11,3872.377616,36.950542
2024-10-30,12,4480.377116,38.38822
2024-10-30,13,4704.480036,50.886495
2024-10-30,14,4655.793405,55.011388
2024-10-30,15,4170.629176,87.394439
2024-10-30,16,3001.954467,110.600797
2024-10-30,17,1430.2983319999998,153.540579
2024-10-30,18,848.359949,190.025154
2024-10-30,19,867.835155,252.634408
2024-10-30,20,851.1762,237.952435
2024-10-30,21,574.281383,190.765507
2024-10-30,22,237.273712,132.85214
2024-10-30,23,83.806401,104.83521
2024-10-30,24,18.737768,88.60506
2024-10-31,1,3.2986779999999998,82.696084
2024-10-31,2,1.539412,107.32803
2024-10-31,3,1.418564,149.57484
2024-10-31,4,1.243936,146.886293
2024-10-31,5,0.58961,129.513
2024-10-31,6,0.07686,170.786253
2024-10-31,7,0.25896800000000003,165.891402
2024-10-31,8,205.096902,146.953891
2024-10-31,9,1249.91063,132.149226
2024-10-31,10,2799.649007,99.061373
2024-10-31,11,3425.813382,56.390462
2024-10-31,12,4129.866306,42.903651
2024-10-31,13,4400.947009,60.151243
2024-10-31,14,4228.524456,55.533932
2024-10-31,15,3601.86004,74.706953
2024-10-31,16,2394.570985,66.813509
2024-10-31,17,1154.660226,83.553252
2024-10-31,18,880.715199,95.97847
2024-10-31,19,924.2316059999999,144.769155
2024-10-31,20,884.1437599999999,122.621702
2024-10-31,21,580.0378509999999,87.637139
2024-10-31,22,208.735244,72.470889
2024-10-31,23,60.47785,56.848799
2024-10-31,24,15.576999,51.199752
2024-11-01,1,3.64537,51.655389
2024-11-01,2,1.081504,41.760454
2024-11-01,3,0.78268,37.926719
2024-11-01,4,0.868328,56.524061
2024-11-01,5,0.73206,49.088773
2024-11-01,6,0.2061,35.448537
2024-11-01,7,0.011678,65.969851
2024-11-01,8,9.940747,41.802993
2024-11-01,9,94.012832,94.964216
2024-11-01,10,249.987752,166.421486
2024-11-01,11,444.953849,156.253829
2024-11-01,12,585.711953,143.649763
2024-11-01,13,660.578718,141.513939
2024-11-01,14,701.117339,232.820086
2024-11-01,15,532.73366,190.759026
2024-11-01,16,331.502017,151.129923
2024-11-01,17,186.95551799999998,143.533949
2024-11-01,18,145.705145,272.126583
2024-11-01,19,56.13513,386.200436
2024-11-01,20,35.20856,492.123807
2024-11-01,21,9.311892,522.728963
2024-11-01,22,1.497636,498.091148
2024-11-01,23,0.24923099999999998,501.994973
2024-11-01,24,0.00012,598.744025
2024-11-02,1,0.001,500.160997
2024-11-02,2,0.4768,437.300475
2024-11-02,3,0.4768,475.148484
2024-11-02,4,0.5883,539.862275
2024-11-02,5,0.1367,618.338181
2024-11-02,6,0.0,651.893966
2024-11-02,7,0.046846,703.746309
2024-11-02,8,94.565094,772.231414
2024-11-02,9,857.896614,733.918024
2024-11-02,10,1989.212512,688.470944
2024-11-02,11,2616.55012,646.339016
2024-11-02,12,3173.4483259999997,582.806045
2024-11-02,13,3515.341981,503.358016
2024-11-02,14,3482.296553,507.182829
2024-11-02,15,3166.453107,516.429744
2024-11-02,16,2371.608452,422.446702
2024-11-02,17,1224.7986270000001,309.706412
2024-11-02,18,853.469971,283.171182
2024-11-02,19,863.298751,324.772667
2024-11-02,20,785.67348,283.527844
2024-11-02,21,515.8879529999999,225.220893
2024-11-02,22,170.365006,164.220541
2024-11-02,23,48.725573999999995,137.572006
2024-11-02,24,7.424391999999999,122.646684
2024-11-03,1,0.9852560000000001,140.216567
2024-11-03,2,1.073796,152.617806
2024-11-03,3,1.20622,130.25358
2024-11-03,4,1.19038,119.363533
2024-11-03,5,0.25880000000000003,113.6978
2024-11-03,6,0.0,114.235635
2024-11-03,7,0.380488,124.095778
2024-11-03,8,269.00212799999997,144.386119
2024-11-03,9,1634.450755,118.708774
2024-11-03,10,3234.616528,87.477901
2024-11-03,11,3575.971476,63.950493
2024-11-03,12,4087.132434,49.701061
2024-11-03,13,4239.79472,48.863655
2024-11-03,14,4179.734675000001,51.108754
2024-11-03,15,3910.689447,63.618004
2024-11-03,16,2799.084714,96.364753
2024-11-03,17,1271.437013,130.849219
2024-11-03,18,872.6323430000001,191.580695
2024-11-03,19,925.292584,308.336316
2024-11-03,20,904.720679,356.739738
2024-11-03,21,614.840422,394.280735
2024-11-03,22,251.036089,433.379504
2024-11-03,23,83.155684,480.587712
2024-11-03,24,18.164596,504.327793
2024-11-04,1,3.13016,535.142478
2024-11-04,2,1.404436,549.999448
2024-11-04,3,1.223184,571.327739
2024-11-04,4,1.212028,594.974139
2024-11-04,5,0.41922000000000004,610.554613
2024-11-04,6,0.0366,603.21274
2024-11-04,7,0.310792,575.326072
2024-11-04,8,188.55325299999998,550.955093
2024-11-04,9,858.801966,515.284226
2024-11-04,10,1705.8303369999999,520.808571
2024-11-04,11,2133.376447,639.254635
2024-11-04,12,2863.058282,666.373849
2024-11-04,13,3253.9587690000003,598.453657
2024-11-04,14,3383.939977,610.509154
2024-11-04,15,2967.463862,607.949173
2024-11-04,16,2142.045292,476.11172
2024-11-04,17,1097.654764,446.811575
2024-11-04,18,863.0356529999999,456.264752
2024-11-04,19,867.137873,494.225502
2024-11-04,20,713.688528,477.03559
2024-11-04,21,331.39984799999996,423.224204
2024-11-04,22,102.81792399999999,347.630695
2024-11-04,23,21.224573,286.223912
2024-11-04,24,3.9621720000000002,290.722116
2024-11-05,1,0.440364,310.14776
2024-11-05,2,1.0218639999999999,305.306149
2024-11-05,3,0.9932799999999999,318.797127
2024-11-05,4,0.5521800000000001,307.076282
2024-11-05,5,0.16036,225.274862
2024-11-05,6,0.03346,209.572113
2024-11-05,7,0.230792,218.7819
2024-11-05,8,159.408156,211.437744
2024-11-05,9,990.522112,189.145602
2024-11-05,10,2382.227456,192.079871
2024-11-05,11,3406.270866,191.071579
2024-11-05,12,4172.306213,246.149983
2024-11-05,13,4447.008224,299.310158
2024-11-05,14,4455.078931,362.23622
2024-11-05,15,4103.915093,422.45182
2024-11-05,16,3028.1097569999997,474.536366
2024-11-05,17,1369.135817,522.100775
2024-11-05,18,862.396287,579.194167
2024-11-05,19,914.625597,626.953231
2024-11-05,20,884.933376,668.766812
2024-11-05,21,590.203985,659.805786
2024-11-05,22,229.06508300000002,613.258146
2024-11-05,23,70.994304,592.986508
2024-11-05,24,13.72915,593.124862
2024-11-06,1,2.55276,551.746356
2024-11-06,2,1.48678,567.601711
2024-11-06,3,1.228324,539.826489
2024-11-06,4,1.213728,562.769774
2024-11-06,5,0.515536,520.597119
2024-11-06,6,0.024220000000000002,519.582079
2024-11-06,7,0.328895,499.941183
2024-11-06,8,267.771605,440.615681
2024-11-06,9,1754.28968,424.937689
2024-11-06,10,3532.759275,395.104395
2024-11-06,11,4234.718559,307.465596
2024-11-06,12,4803.643855,331.669349
2024-11-06,13,5062.527068,488.297008
2024-11-06,14,5017.61244,466.420004
2024-11-06,15,4562.648334,455.620007
2024-11-06,16,3173.8280689999997,433.73729
2024-11-06,17,1373.3763490000001,414.851483
2024-11-06,18,862.079528,387.227442
2024-11-06,19,922.5483800000001,437.781067
2024-11-06,20,909.770968,402.127189
2024-11-06,21,633.283925,334.758792
2024-11-06,22,261.79059,193.44708
2024-11-06,23,85.223314,137.91494
2024-11-06,24,18.870527,117.536678
2024-11-07,1,3.662692,97.265052
2024-11-07,2,2.201144,93.560357
2024-11-07,3,1.900172,89.705716
2024-11-07,4,1.882896,98.484291
2024-11-07,5,1.20394,95.565711
2024-11-07,6,0.25277999999999995,89.93164
2024-11-07,7,0.25425000000000003,94.439812
2024-11-07,8,275.259658,85.665181
2024-11-07,9,1806.3613189999999,54.025428
2024-11-07,10,3609.456217,35.946124
2024-11-07,11,4254.673298,23.976846
2024-11-07,12,4708.572439,18.682429
2024-11-07,13,4871.771954,17.433671
2024-11-07,14,4736.982945,13.918914
2024-11-07,15,4001.948272,19.69863
2024-11-07,16,2647.4835510000003,26.845749
2024-11-07,17,1173.246252,27.091321
2024-11-07,18,863.756293,27.248358
2024-11-07,19,927.741519,45.89353
2024-11-07,20,907.588926,34.921057
2024-11-07,21,626.789586,24.153037
2024-11-07,22,257.524636,19.171917
2024-11-07,23,83.052138,17.079877
2024-11-07,24,18.322597000000002,29.208583
2024-11-08,1,3.181614,32.594643
2024-11-08,2,1.738964,28.417245
2024-11-08,3,1.249444,20.749201
2024-11-08,4,1.213464,27.399702
2024-11-08,5,0.55202,33.759868
2024-11-08,6,0.07606,49.003222
2024-11-08,7,0.173954,76.006954
2024-11-08,8,214.884426,86.289197
2024-11-08,9,1454.948817,59.40153
2024-11-08,10,2977.863431,36.047102
2024-11-08,11,3619.335455,36.288768
2024-11-08,12,3980.5611070000004,21.701172
2024-11-08,13,3958.108571,27.18524
2024-11-08,14,3642.983963,37.305056
2024-11-08,15,2855.246913,53.096549
2024-11-08,16,1785.41788,50.743972
2024-11-08,17,881.337321,53.372302
2024-11-08,18,849.661697,59.110784
2024-11-08,19,915.05267,103.562178
2024-11-08,20,793.440443,120.374443
2024-11-08,21,362.160187,86.485853
2024-11-08,22,131.75101899999999,61.210937
2024-11-08,23,44.321447,46.293894
2024-11-08,24,11.633087,41.431089
2024-11-09,1,2.085963,40.622125
2024-11-09,2,1.5642999999999998,36.610478
2024-11-09,3,1.33104,35.220791
2024-11-09,4,1.22576,28.758254
2024-11-09,5,0.359844,37.372607
2024-11-09,6,0.00896,40.803108
2024-11-09,7,0.19234800000000002,45.789678
2024-11-09,8,197.315721,39.192142
2024-11-09,9,1461.7137209999999,54.759464
2024-11-09,10,3195.126163,77.16095
2024-11-09,11,3758.184327,56.063236
2024-11-09,12,4027.837936,33.853798
2024-11-09,13,3791.88,33.910793
2024-11-09,14,3225.42878,34.156453
2024-11-09,15,2479.886266,32.018184
2024-11-09,16,1573.366862,32.882768
2024-11-09,17,825.9056390000001,43.264047
2024-11-09,18,838.760117,68.275915
2024-11-09,19,915.556475,120.111574
2024-11-09,20,840.879039,114.4285
2024-11-09,21,433.30621199999996,96.857423
2024-11-09,22,123.461759,116.631039
2024-11-09,23,37.451937,134.025579
2024-11-09,24,9.188792,121.701217
2024-11-10,1,2.070112,124.982621
2024-11-10,2,1.07572,139.889114
2024-11-10,3,1.555928,132.548681
2024-11-10,4,1.29214,106.428762
2024-11-10,5,0.24722,99.443091
2024-11-10,6,0.077596,119.177152
2024-11-10,7,0.055145,112.535865
2024-11-10,8,60.906096,100.966285
2024-11-10,9,499.34191699999997,103.378914
2024-11-10,10,1211.28765,82.076739
2024-11-10,11,1729.4461880000001,52.70299
2024-11-10,12,2031.609013,32.799374
2024-11-10,13,2227.523643,26.48121
2024-11-10,14,2137.203619,25.088939
2024-11-10,15,1936.3578499999999,19.584931
2024-11-10,16,1571.454879,16.755971
2024-11-10,17,853.152711,13.072983
2024-11-10,18,681.515634,28.424154
2024-11-10,19,390.961499,71.581353
2024-11-10,20,273.442817,120.758946
2024-11-10,21,131.640094,139.829568
2024-11-10,22,44.882237,152.194173
2024-11-10,23,13.377732,149.948818
2024-11-10,24,3.50802,144.811008
2024-11-11,1,0.495832,106.37963
2024-11-11,2,1.0030000000000001,98.39546
2024-11-11,3,0.97978,108.941635
2024-11-11,4,0.32028,114.155309
2024-11-11,5,0.16622,100.681164
2024-11-11,6,0.06592,110.65653
2024-11-11,7,0.165596,129.260609
2024-11-11,8,176.850353,147.825392
2024-11-11,9,1315.2203410000002,147.452456
2024-11-11,10,2917.2471349999996,113.449299
2024-11-11,11,3656.972985,99.293283
2024-11-11,12,4252.353644,103.761142
2024-11-11,13,4394.520874,80.246884
2024-11-11,14,4254.983158,75.755184
2024-11-11,15,3744.5517849999997,66.069846
2024-11-11,16,2577.0281050000003,72.081391
2024-11-11,17,1062.4855969999999,77.905899
2024-11-11,18,836.6183970000001,85.464192
2024-11-11,19,914.033948,136.693828
2024-11-11,20,877.811373,131.38542
2024-11-11,21,584.638229,88.917964
2024-11-11,22,238.260224,72.327686
2024-11-11,23,74.88987700000001,89.055128
2024-11-11,24,14.582711,138.961412
2024-11-12,1,2.501533,196.412227
2024-11-12,2,1.335644,260.035735
2024-11-12,3,1.156704,318.74779
2024-11-12,4,1.150768,427.155648
2024-11-12,5,0.4924,533.383084
2024-11-12,6,0.08074,580.044506
2024-11-12,7,0.157666,587.675019
2024-11-12,8,145.481253,522.548146
2024-11-12,9,1096.293996,458.164508
2024-11-12,10,2639.3150140000002,352.447729
2024-11-12,11,3350.1736889999997,246.164678
2024-11-12,12,4031.914271,197.939109
2024-11-12,13,4211.305571,196.465871
2024-11-12,14,4053.344682,206.276426
2024-11-12,15,3458.626244,206.134151
2024-11-12,16,2358.229882,169.872454
2024-11-12,17,1047.333654,152.815878
2024-11-12,18,823.732456,213.450722
2024-11-12,19,904.6858310000001,306.369117
2024-11-12,20,866.011375,301.755504
2024-11-12,21,507.605837,287.291246
2024-11-12,22,185.631898,250.927414
2024-11-12,23,54.36778,254.827505
2024-11-12,24,14.286024,241.745714
2024-11-13,1,2.7013030000000002,203.286431
2024-11-13,2,1.245076,185.585191
2024-11-13,3,1.16532,193.085945
2024-11-13,4,1.15592,194.144406
2024-11-13,5,0.41278000000000004,214.326375
2024-11-13,6,0.0663,208.692036
2024-11-13,7,0.148253,213.943397
2024-11-13,8,159.46318,215.703134
2024-11-13,9,1244.859242,197.993794
2024-11-13,10,2800.484458,160.676678
2024-11-13,11,3499.720241,119.603901
2024-11-13,12,4010.973244,109.795341
2024-11-13,13,4107.990812,88.671644
2024-11-13,14,3876.0836520000003,67.700889
2024-11-13,15,3247.0852900000004,67.311923
2024-11-13,16,2162.825226,67.91043
2024-11-13,17,936.713974,72.126259
2024-11-13,18,724.640043,94.899921
2024-11-13,19,772.115183,161.96156
2024-11-13,20,726.7538549999999,159.076639
2024-11-13,21,467.090771,144.002975
2024-11-13,22,157.846053,128.497777
2024-11-13,23,49.676586,146.26818
2024-11-13,24,11.46916,179.096435
2024-11-14,1,2.546431,141.066496
2024-11-14,2,1.7048079999999999,144.111179
2024-11-14,3,1.441948,136.397679
2024-11-14,4,1.0788280000000001,146.322018
2024-11-14,5,0.21984,158.840163
2024-11-14,6,0.055444,166.360287
2024-11-14,7,0.129465,183.823542
2024-11-14,8,112.350323,234.459806
2024-11-14,9,756.867229,187.606742
2024-11-14,10,1809.987113,172.19859
2024-11-14,11,2261.026833,141.54659
2024-11-14,12,2369.99748,101.315445
2024-11-14,13,2533.25368,62.83381
2024-11-14,14,1946.6722829999999,36.079651
2024-11-14,15,1260.8187560000001,16.36166
2024-11-14,16,841.352603,35.408007
2024-11-14,17,570.067663,79.296338
2024-11-14,18,775.225202,111.653999
2024-11-14,19,675.4116080000001,112.215272
2024-11-14,20,420.53111699999994,96.305094
2024-11-14,21,143.509591,66.695397
2024-11-14,22,35.266726,51.491132
2024-11-14,23,6.030652,44.800334
2024-11-14,24,1.587104,46.611357
2024-11-15,1,0.11076,51.575394
2024-11-15,2,0.9378,54.857637
2024-11-15,3,0.8643000000000001,59.260442
2024-11-15,4,0.35234,80.301822
2024-11-15,5,0.08485999999999999,79.251573
2024-11-15,6,0.00156,82.587329
2024-11-15,7,0.04668,64.987483
2024-11-15,8,21.37247,62.766098
2024-11-15,9,317.27097,80.010623
2024-11-15,10,868.916324,132.289143
2024-11-15,11,1356.0359870000002,121.997845
2024-11-15,12,1759.740014,161.468792
2024-11-15,13,2040.738711,117.709229
2024-11-15,14,2157.51166,120.267896
2024-11-15,15,2022.86365,106.194
2024-11-15,16,1366.971582,100.786999
2024-11-15,17,703.080285,136.065219
2024-11-15,18,728.546429,164.477772
2024-11-15,19,509.251938,201.988149
2024-11-15,20,234.465723,240.547166
2024-11-15,21,92.413995,275.83053
2024-11-15,22,29.376790999999997,289.547572
2024-11-15,23,9.962620000000001,290.660835
2024-11-15,24,2.236342,277.545235
2024-11-16,1,0.278416,265.499997
2024-11-16,2,1.03176,253.045571
2024-11-16,3,0.87706,213.623234
2024-11-16,4,0.15986,158.107352
2024-11-16,5,0.168,157.208057
2024-11-16,6,0.1578,162.465339
2024-11-16,7,0.105305,208.605198
2024-11-16,8,87.768233,209.006925
2024-11-16,9,996.9143730000001,218.110911
2024-11-16,10,2477.131488,220.41353
2024-11-16,11,2772.4557680000003,149.542568
2024-11-16,12,3171.230625,97.472907
2024-11-16,13,3517.0691859999997,62.376383
2024-11-16,14,3487.608875,82.137343
2024-11-16,15,2659.266505,109.725512
2024-11-16,16,1237.879857,166.052319
2024-11-16,17,468.69219999999996,204.991063
2024-11-16,18,799.4601600000001,353.38541
2024-11-16,19,871.225277,437.600926
2024-11-16,20,604.6482229999999,548.316596
2024-11-16,21,256.939911,558.869946
2024-11-16,22,111.62171599999999,613.506796
2024-11-16,23,40.876593,618.504674
2024-11-16,24,9.88626,583.848995
2024-11-17,1,1.621281,643.392945
2024-11-17,2,1.145584,749.016784
2024-11-17,3,1.15616,788.16978
2024-11-17,4,1.15912,853.236226
2024-11-17,5,0.3367,823.457912
2024-11-17,6,0.08072,795.514928
2024-11-17,7,0.07974899999999999,685.641105
2024-11-17,8,53.681351,594.621425
2024-11-17,9,427.789146,611.10702
2024-11-17,10,1021.4284200000001,634.753918
2024-11-17,11,1251.221436,593.998639
2024-11-17,12,1362.718923,571.877135
2024-11-17,13,1463.200616,526.29018
2024-11-17,14,1425.582882,527.493
2024-11-17,15,1214.671039,495.782823
2024-11-17,16,1112.585216,517.402222
2024-11-17,17,744.722866,521.627804
2024-11-17,18,675.131837,514.240145
2024-11-17,19,418.545847,537.783152
2024-11-17,20,110.286483,559.15194
2024-11-17,21,41.096947,566.94499
2024-11-17,22,11.510297999999999,586.700206
2024-11-17,23,2.182448,613.630185
2024-11-17,24,0.33799199999999996,639.267533
2024-11-18,1,0.02131,673.598239
2024-11-18,2,0.54001,667.252766
2024-11-18,3,0.22954,646.312018
2024-11-18,4,0.15674,644.715331
2024-11-18,5,0.13476,633.261114
2024-11-18,6,0.00084,601.487332
2024-11-18,7,0.144506,553.323873
2024-11-18,8,146.345875,552.887025
2024-11-18,9,1345.858409,517.465422
2024-11-18,10,3045.904313,531.745295
2024-11-18,11,4125.36711,515.309977
2024-11-18,12,4841.283292,482.765662
2024-11-18,13,5218.497574999999,440.27765
2024-11-18,14,5253.618019,416.970874
2024-11-18,15,4523.613465,417.279852
2024-11-18,16,3004.702432,439.189125
2024-11-18,17,1514.726525,424.29195
2024-11-18,18,866.990556,378.980401
2024-11-18,19,905.127994,329.728872
2024-11-18,20,783.859277,358.775947
2024-11-18,21,434.973761,330.619133
2024-11-18,22,175.07357,294.259516
2024-11-18,23,63.406495,232.001363
2024-11-18,24,17.91083,243.684976
2024-11-19,1,3.261045,245.882261
2024-11-19,2,1.280268,232.074046
2024-11-19,3,0.988532,230.156258
2024-11-19,4,0.9347000000000001,214.189736
2024-11-19,5,0.30264,201.716531
2024-11-19,6,0.01148,170.121962
2024-11-19,7,0.130398,180.357817
2024-11-19,8,108.352698,147.848874
2024-11-19,9,1027.3036670000001,134.993707
2024-11-19,10,2354.3764760000004,157.001251
2024-11-19,11,3134.56202,128.028841
2024-11-19,12,3428.503229,69.630594
2024-11-19,13,3341.479643,40.889747
2024-11-19,14,2998.226708,44.013375
2024-11-19,15,2319.191328,47.12454
2024-11-19,16,1402.467189,62.637096
2024-11-19,17,1065.07591,82.624619
2024-11-19,18,839.955441,101.175518
2024-11-19,19,846.84646,101.480143
2024-11-19,20,548.00479,111.425241
2024-11-19,21,203.109158,131.99491
2024-11-19,22,84.40071,171.296022
2024-11-19,23,29.002018,192.42521
2024-11-19,24,4.806811,226.192124
2024-11-20,1,0.42163999999999996,266.464029
2024-11-20,2,0.639624,341.775189
2024-11-20,3,0.775928,393.070366
2024-11-20,4,0.6449199999999999,444.079741
2024-11-20,5,0.0398,510.734426
2024-11-20,6,0.00136,547.683485
2024-11-20,7,0.050977999999999996,531.760561
2024-11-20,8,97.856753,445.205254
2024-11-20,9,851.671201,351.112824
2024-11-20,10,2079.145894,275.371947
2024-11-20,11,2880.691275,223.297554
2024-11-20,12,3160.630368,199.911809
2024-11-20,13,3212.0375990000002,181.641677
2024-11-20,14,2763.466281,192.652025
2024-11-20,15,1868.4101660000001,224.318557
2024-11-20,16,1068.924475,273.121833
2024-11-20,17,987.254056,329.918328
2024-11-20,18,786.985704,349.822821
2024-11-20,19,757.52178,346.759203
2024-11-20,20,548.0282100000001,397.952223
2024-11-20,21,212.583788,421.375915
2024-11-20,22,91.091126,486.66673
2024-11-20,23,26.045104,462.66238
2024-11-20,24,4.891419,489.70631
2024-11-21,1,0.9179,448.29995
2024-11-21,2,0.796532,463.457843
2024-11-21,3,0.96028,472.183617
2024-11-21,4,0.70292,457.86063
2024-11-21,5,0.19532,479.534076
2024-11-21,6,0.0422,479.684644
2024-11-21,7,0.100443,486.166895
2024-11-21,8,92.263473,391.652043
2024-11-21,9,769.656329,328.158256
2024-11-21,10,1807.597044,381.98757
2024-11-21,11,2395.617766,444.86448
2024-11-21,12,2642.93113,502.293597
2024-11-21,13,2709.297436,576.096148
2024-11-21,14,2509.4967110000002,600.589521
2024-11-21,15,2156.07717,575.98684
2024-11-21,16,1496.576278,510.103665
2024-11-21,17,1127.256056,452.488044
2024-11-21,18,804.54717,420.916439
2024-11-21,19,708.849847,488.114836
2024-11-21,20,391.19043,520.037815
2024-11-21,21,150.831292,563.049223
2024-11-21,22,56.893994,581.400301
2024-11-21,23,15.783465000000001,557.553527
2024-11-21,24,2.835916,561.398439
2024-11-22,1,0.50476,592.440246
2024-11-22,2,0.745692,709.126042
2024-11-22,3,0.3542,745.56302
2024-11-22,4,0.07926,770.742343
2024-11-22,5,0.00212,743.665496
2024-11-22,6,0.04342,680.096269
2024-11-22,7,0.105376,649.898015
2024-11-22,8,96.991592,621.463587
2024-11-22,9,992.5662199999999,602.394642
2024-11-22,10,2501.187676,538.651527
2024-11-22,11,3497.734798,468.961334
2024-11-22,12,4113.014077,366.569619
2024-11-22,13,4457.8392619999995,325.309122
2024-11-22,14,4389.319904,336.641955
2024-11-22,15,3811.0808309999998,331.74988
2024-11-22,16,2649.536518,334.305582
2024-11-22,17,1414.615569,357.162032
2024-11-22,18,869.471091,378.002611
2024-11-22,19,913.649591,410.77025
2024-11-22,20,716.2193669999999,445.656514
2024-11-22,21,312.799248,460.65901
2024-11-22,22,138.409217,405.155032
2024-11-22,23,54.936822,334.415969
2024-11-22,24,13.535119,321.871603
2024-11-23,1,1.877527,314.762256
2024-11-23,2,1.043552,298.693843
2024-11-23,3,0.937484,278.463315
2024-11-23,4,0.91012,255.259412
2024-11-23,5,0.22734000000000001,265.751388
2024-11-23,6,0.16222,264.80934
2024-11-23,7,0.133396,229.52095
2024-11-23,8,83.412142,210.217645
2024-11-23,9,836.549794,221.757182
2024-11-23,10,2309.616175,236.354798
2024-11-23,11,3373.5615789999997,248.427361
2024-11-23,12,3974.5503470000003,203.097347
2024-11-23,13,4250.951796,146.294798
2024-11-23,14,4213.794236,149.142968
2024-11-23,15,3691.050502,158.625985
2024-11-23,16,2364.422647,140.326634
2024-11-23,17,1302.058747,159.939526
2024-11-23,18,857.93636,170.891427
2024-11-23,19,896.014496,155.573185
