날짜,거래시간,smp_육지,수요_육지
2024-07-08,9,138210.0,76110.0
2024-07-08,10,145700.0,81523.0
2024-07-08,11,139530.0,83021.0
2024-07-08,12,146200.0,81985.0
2024-07-08,13,138260.0,79912.0
2024-07-08,14,146200.0,82474.0
2024-07-08,15,159220.0,82327.0
2024-07-08,16,159220.0,82007.0
2024-07-08,17,187560.0,82021.0
2024-07-08,18,139300.0,80912.0
2024-07-08,19,138990.0,80250.0
2024-07-08,20,138340.0,79255.0
2024-07-08,21,138410.0,76847.0
2024-07-08,22,136000.0,73363.0
2024-07-08,23,133820.0,71040.0
2024-07-08,24,132760.0,67861.0
2024-07-09,1,124190.0,63397.0
2024-07-09,2,100140.0,60950.0
2024-07-09,3,99330.0,59386.0
2024-07-09,4,99290.0,58540.0
2024-07-09,5,99140.0,58335.0
2024-07-09,6,99870.0,59316.0
2024-07-09,7,124180.0,62994.0
2024-07-09,8,135870.0,69078.0
2024-07-09,9,138350.0,76340.0
2024-07-09,10,139730.0,80661.0
2024-07-09,11,147510.0,82246.0
2024-07-09,12,138360.0,81631.0
2024-07-09,13,138320.0,79675.0
2024-07-09,14,147470.0,81893.0
2024-07-09,15,148020.0,82155.0
2024-07-09,16,151090.0,81495.0
2024-07-09,17,150920.0,81385.0
2024-07-09,18,150920.0,80116.0
2024-07-09,19,152190.0,79275.0
2024-07-09,20,138360.0,78357.0
2024-07-09,21,151600.0,76206.0
2024-07-09,22,136390.0,72749.0
2024-07-09,23,133170.0,70400.0
2024-07-09,24,133310.0,67034.0
2024-07-10,1,124190.0,62846.0
2024-07-10,2,99990.0,60592.0
2024-07-10,3,99520.0,59146.0
2024-07-10,4,99460.0,58301.0
2024-07-10,5,99460.0,58210.0
2024-07-10,6,99520.0,58985.0
2024-07-10,7,138810.0,62460.0
2024-07-10,8,135890.0,67723.0
2024-07-10,9,136360.0,74245.0
2024-07-10,10,144470.0,78088.0
2024-07-10,11,144470.0,78787.0
2024-07-10,12,144470.0,77465.0
2024-07-10,13,138530.0,75173.0
2024-07-10,14,144470.0,77925.0
2024-07-10,15,144470.0,79011.0
2024-07-10,16,145260.0,79631.0
2024-07-10,17,146050.0,80964.0
2024-07-10,18,145650.0,80018.0
2024-07-10,19,143190.0,79217.0
2024-07-10,20,143190.0,78562.0
2024-07-10,21,138510.0,76761.0
2024-07-10,22,136360.0,73404.0
2024-07-10,23,136370.0,71032.0
2024-07-10,24,136350.0,67407.0
2024-07-11,1,100470.0,63041.0
2024-07-11,2,100170.0,60473.0
2024-07-11,3,94930.0,59075.0
2024-07-11,4,95070.0,58105.0
2024-07-11,5,95070.0,57946.0
2024-07-11,6,99900.0,58753.0
2024-07-11,7,105040.0,61741.0
2024-07-11,8,132210.0,66570.0
2024-07-11,9,138230.0,72821.0
2024-07-11,10,143140.0,76181.0
2024-07-11,11,142930.0,77069.0
2024-07-11,12,143120.0,76236.0
2024-07-11,13,140960.0,74098.0
2024-07-11,14,142990.0,76722.0
2024-07-11,15,142870.0,78213.0
2024-07-11,16,154980.0,78704.0
2024-07-11,17,142870.0,79983.0
2024-07-11,18,141950.0,79395.0
2024-07-11,19,138230.0,79099.0
2024-07-11,20,138230.0,78273.0
2024-07-11,21,137140.0,76316.0
2024-07-11,22,135910.0,72931.0
2024-07-11,23,132620.0,70413.0
2024-07-11,24,132550.0,66923.0
2024-07-12,1,124190.0,62759.0
2024-07-12,2,99950.0,60215.0
2024-07-12,3,99650.0,58669.0
2024-07-12,4,99510.0,57614.0
2024-07-12,5,99510.0,57583.0
2024-07-12,6,99920.0,58375.0
2024-07-12,7,104590.0,61352.0
2024-07-12,8,131850.0,65863.0
2024-07-12,9,137050.0,71676.0
2024-07-12,10,140970.0,74549.0
2024-07-12,11,141540.0,74604.0
2024-07-12,12,141520.0,72760.0
2024-07-12,13,140560.0,70311.0
2024-07-12,14,141510.0,73047.0
2024-07-12,15,151240.0,74717.0
2024-07-12,16,151240.0,76327.0
2024-07-12,17,141510.0,78454.0
2024-07-12,18,141200.0,78378.0
2024-07-12,19,139890.0,78463.0
2024-07-12,20,139280.0,78053.0
2024-07-12,21,138060.0,76550.0
2024-07-12,22,135060.0,73061.0
2024-07-12,23,133690.0,70335.0
2024-07-12,24,132520.0,67110.0
2024-07-13,1,124870.0,63030.0
2024-07-13,2,105290.0,60276.0
2024-07-13,3,101180.0,58397.0
2024-07-13,4,101180.0,57246.0
2024-07-13,5,101180.0,56751.0
2024-07-13,6,101180.0,56465.0
2024-07-13,7,101180.0,57060.0
2024-07-13,8,106050.0,57927.0
2024-07-13,9,138090.0,58906.0
2024-07-13,10,138000.0,60840.0
2024-07-13,11,139270.0,62788.0
2024-07-13,12,157140.0,63752.0
2024-07-13,13,139230.0,63710.0
2024-07-13,14,144790.0,64974.0
2024-07-13,15,144820.0,65590.0
2024-07-13,16,144820.0,66388.0
2024-07-13,17,139250.0,67771.0
2024-07-13,18,139280.0,69279.0
2024-07-13,19,138100.0,70519.0
2024-07-13,20,138100.0,71353.0
2024-07-13,21,138100.0,71006.0
2024-07-13,22,137090.0,68604.0
2024-07-13,23,135360.0,66466.0
2024-07-13,24,120180.0,63698.0
2024-07-14,1,101490.0,59566.0
2024-07-14,2,100570.0,56929.0
2024-07-14,3,100620.0,55062.0
2024-07-14,4,95650.0,53929.0
2024-07-14,5,95750.0,53651.0
2024-07-14,6,95750.0,53525.0
2024-07-14,7,100620.0,53943.0
2024-07-14,8,101080.0,54481.0
2024-07-14,9,101340.0,55556.0
2024-07-14,10,104710.0,57604.0
2024-07-14,11,119410.0,59885.0
2024-07-14,12,135040.0,60649.0
2024-07-14,13,135000.0,60954.0
2024-07-14,14,138250.0,62726.0
2024-07-14,15,138250.0,63048.0
2024-07-14,16,138250.0,62769.0
2024-07-14,17,138250.0,64286.0
2024-07-14,18,138250.0,66916.0
2024-07-14,19,138250.0,68495.0
2024-07-14,20,150430.0,69336.0
2024-07-14,21,154600.0,69130.0
2024-07-14,22,135520.0,66758.0
2024-07-14,23,135520.0,63966.0
2024-07-14,24,121240.0,60664.0
2024-07-15,1,100770.0,57211.0
2024-07-15,2,95220.0,54960.0
2024-07-15,3,95220.0,53498.0
2024-07-15,4,95220.0,52868.0
2024-07-15,5,95220.0,52998.0
2024-07-15,6,95220.0,54319.0
2024-07-15,7,100770.0,58378.0
2024-07-15,8,104560.0,64173.0
2024-07-15,9,137220.0,71522.0
2024-07-15,10,146390.0,75442.0
2024-07-15,11,139430.0,77701.0
2024-07-15,12,147090.0,78386.0
2024-07-15,13,139020.0,76882.0
2024-07-15,14,146920.0,79479.0
2024-07-15,15,180140.0,80558.0
2024-07-15,16,147600.0,81159.0
2024-07-15,17,146370.0,82759.0
2024-07-15,18,139430.0,82548.0
2024-07-15,19,138990.0,82184.0
2024-07-15,20,139000.0,81446.0
2024-07-15,21,137220.0,79462.0
2024-07-15,22,135530.0,75644.0
2024-07-15,23,133690.0,72552.0
2024-07-15,24,120010.0,68758.0
2024-07-16,1,124190.0,64040.0
2024-07-16,2,103500.0,61517.0
2024-07-16,3,99410.0,59963.0
2024-07-16,4,99410.0,58903.0
2024-07-16,5,99410.0,58785.0
2024-07-16,6,99410.0,59450.0
2024-07-16,7,103500.0,62917.0
2024-07-16,8,132240.0,68456.0
2024-07-16,9,138400.0,75720.0
2024-07-16,10,142120.0,80043.0
2024-07-16,11,143700.0,82131.0
2024-07-16,12,151020.0,82105.0
2024-07-16,13,142910.0,80625.0
2024-07-16,14,143940.0,82976.0
2024-07-16,15,143350.0,83678.0
2024-07-16,16,142910.0,83401.0
2024-07-16,17,143700.0,83475.0
2024-07-16,18,142910.0,82378.0
2024-07-16,19,138380.0,81662.0
2024-07-16,20,138390.0,80699.0
2024-07-16,21,138390.0,78413.0
2024-07-16,22,135810.0,74657.0
2024-07-16,23,133680.0,71989.0
2024-07-16,24,132470.0,68375.0
2024-07-17,1,124050.0,63831.0
2024-07-17,2,107500.0,61341.0
2024-07-17,3,99860.0,59867.0
2024-07-17,4,99400.0,59056.0
2024-07-17,5,99400.0,58884.0
2024-07-17,6,99710.0,59734.0
2024-07-17,7,103290.0,63483.0
2024-07-17,8,138350.0,69248.0
2024-07-17,9,137680.0,76285.0
2024-07-17,10,141810.0,80193.0
2024-07-17,11,141810.0,80794.0
2024-07-17,12,142140.0,80297.0
2024-07-17,13,140300.0,78711.0
2024-07-17,14,142100.0,81264.0
2024-07-17,15,142800.0,82514.0
2024-07-17,16,142800.0,82819.0
2024-07-17,17,141780.0,84204.0
2024-07-17,18,141780.0,83233.0
2024-07-17,19,140230.0,82573.0
2024-07-17,20,139300.0,82316.0
2024-07-17,21,140160.0,80089.0
2024-07-17,22,136620.0,76552.0
2024-07-17,23,134300.0,73936.0
2024-07-17,24,134300.0,70338.0
2024-07-18,1,132940.0,65537.0
2024-07-18,2,112470.0,62912.0
2024-07-18,3,103290.0,61280.0
2024-07-18,4,100140.0,60332.0
2024-07-18,5,100140.0,60012.0
2024-07-18,6,103440.0,60844.0
2024-07-18,7,136420.0,64472.0
2024-07-18,8,138510.0,70136.0
2024-07-18,9,137840.0,77411.0
2024-07-18,10,141380.0,82803.0
2024-07-18,11,141470.0,84567.0
2024-07-18,12,141480.0,83748.0
2024-07-18,13,141860.0,81045.0
2024-07-18,14,141860.0,82819.0
2024-07-18,15,141850.0,83332.0
2024-07-18,16,141820.0,82648.0
2024-07-18,17,141300.0,83011.0
2024-07-18,18,140580.0,82231.0
2024-07-18,19,140520.0,81986.0
2024-07-18,20,140300.0,81241.0
2024-07-18,21,137840.0,78927.0
2024-07-18,22,136350.0,75321.0
2024-07-18,23,136030.0,72745.0
2024-07-18,24,136030.0,69296.0
2024-07-19,1,134550.0,64753.0
2024-07-19,2,112330.0,62218.0
2024-07-19,3,100520.0,60586.0
2024-07-19,4,100520.0,59459.0
2024-07-19,5,100520.0,59351.0
2024-07-19,6,101460.0,60100.0
2024-07-19,7,133790.0,63504.0
2024-07-19,8,139500.0,68932.0
2024-07-19,9,138050.0,76045.0
2024-07-19,10,141600.0,80421.0
2024-07-19,11,180330.0,82174.0
2024-07-19,12,152410.0,80805.0
2024-07-19,13,141850.0,78246.0
2024-07-19,14,154250.0,79138.0
2024-07-19,15,154300.0,79491.0
2024-07-19,16,154430.0,80055.0
2024-07-19,17,144780.0,81673.0
2024-07-19,18,141670.0,81100.0
2024-07-19,19,144880.0,80803.0
2024-07-19,20,144740.0,80360.0
2024-07-19,21,138750.0,78757.0
2024-07-19,22,138520.0,75314.0
2024-07-19,23,136390.0,72830.0
2024-07-19,24,136420.0,69385.0
2024-07-20,1,124930.0,64509.0
2024-07-20,2,100970.0,61583.0
2024-07-20,3,100330.0,59779.0
2024-07-20,4,99580.0,58347.0
2024-07-20,5,95570.0,57818.0
2024-07-20,6,99800.0,57695.0
2024-07-20,7,100970.0,58630.0
2024-07-20,8,104600.0,60218.0
2024-07-20,9,136250.0,63711.0
2024-07-20,10,137590.0,67758.0
2024-07-20,11,143290.0,70263.0
2024-07-20,12,143330.0,70513.0
2024-07-20,13,143240.0,66869.0
2024-07-20,14,147150.0,65592.0
2024-07-20,15,147150.0,65629.0
2024-07-20,16,143190.0,66815.0
2024-07-20,17,137560.0,69416.0
2024-07-20,18,138020.0,71315.0
2024-07-20,19,138070.0,73777.0
2024-07-20,20,138070.0,74657.0
2024-07-20,21,137560.0,73863.0
2024-07-20,22,137560.0,71186.0
2024-07-20,23,135700.0,69026.0
2024-07-20,24,134570.0,65964.0
2024-07-21,1,101390.0,61602.0
2024-07-21,2,100650.0,58528.0
2024-07-21,3,99900.0,56582.0
2024-07-21,4,95710.0,55227.0
2024-07-21,5,95640.0,54744.0
2024-07-21,6,95710.0,54416.0
2024-07-21,7,101280.0,55175.0
2024-07-21,8,101390.0,55894.0
2024-07-21,9,132910.0,56298.0
2024-07-21,10,183780.0,57844.0
2024-07-21,11,138240.0,59319.0
2024-07-21,12,138270.0,59609.0
2024-07-21,13,138270.0,60529.0
2024-07-21,14,142600.0,61863.0
2024-07-21,15,144560.0,62827.0
2024-07-21,16,142970.0,64562.0
2024-07-21,17,141350.0,67102.0
2024-07-21,18,141990.0,70547.0
2024-07-21,19,141600.0,73478.0
2024-07-21,20,141650.0,74740.0
2024-07-21,21,141350.0,74421.0
2024-07-21,22,154340.0,71839.0
2024-07-21,23,134520.0,68517.0
2024-07-21,24,114500.0,64756.0
2024-07-22,1,100410.0,60776.0
2024-07-22,2,100490.0,58091.0
2024-07-22,3,99250.0,56664.0
2024-07-22,4,95220.0,55778.0
2024-07-22,5,95220.0,56027.0
2024-07-22,6,100380.0,57302.0
2024-07-22,7,100380.0,61353.0
2024-07-22,8,133960.0,67534.0
2024-07-22,9,138280.0,75787.0
2024-07-22,10,142070.0,81320.0
2024-07-22,11,143840.0,83016.0
2024-07-22,12,144400.0,81913.0
2024-07-22,13,142680.0,79833.0
2024-07-22,14,144400.0,83364.0
2024-07-22,15,144720.0,84945.0
2024-07-22,16,144320.0,85528.0
2024-07-22,17,144400.0,86337.0
2024-07-22,18,139150.0,86865.0
2024-07-22,19,138310.0,86921.0
2024-07-22,20,138310.0,86313.0
2024-07-22,21,137740.0,83567.0
2024-07-22,22,136950.0,79468.0
2024-07-22,23,136950.0,76227.0
2024-07-22,24,136830.0,72154.0
2024-07-23,1,130820.0,67154.0
2024-07-23,2,110100.0,64376.0
2024-07-23,3,100950.0,62506.0
2024-07-23,4,99750.0,61521.0
2024-07-23,5,99750.0,61405.0
2024-07-23,6,100950.0,62093.0
2024-07-23,7,127440.0,65356.0
2024-07-23,8,132250.0,71233.0
2024-07-23,9,137770.0,79795.0
2024-07-23,10,146420.0,85140.0
2024-07-23,11,148520.0,86819.0
2024-07-23,12,149430.0,85659.0
2024-07-23,13,144650.0,83111.0
2024-07-23,14,150880.0,85642.0
2024-07-23,15,151190.0,86117.0
2024-07-23,16,179130.0,86507.0
2024-07-23,17,150930.0,87645.0
2024-07-23,18,146330.0,86785.0
2024-07-23,19,141200.0,86433.0
2024-07-23,20,137770.0,85735.0
2024-07-23,21,140240.0,83112.0
2024-07-23,22,136290.0,79104.0
2024-07-23,23,136280.0,75675.0
2024-07-23,24,136230.0,71586.0
2024-07-24,1,124260.0,66633.0
2024-07-24,2,103700.0,63859.0
2024-07-24,3,99860.0,62108.0
2024-07-24,4,99860.0,60884.0
2024-07-24,5,99860.0,60773.0
2024-07-24,6,99860.0,61654.0
2024-07-24,7,120620.0,65155.0
2024-07-24,8,133670.0,70618.0
2024-07-24,9,139020.0,77847.0
2024-07-24,10,150420.0,81941.0
2024-07-24,11,144290.0,82923.0
2024-07-24,12,152210.0,82161.0
2024-07-24,13,142160.0,80778.0
2024-07-24,14,143740.0,83663.0
2024-07-24,15,149590.0,85215.0
2024-07-24,16,145480.0,85848.0
2024-07-24,17,144290.0,87552.0
2024-07-24,18,150830.0,87274.0
2024-07-24,19,150910.0,87412.0
2024-07-24,20,150880.0,87171.0
2024-07-24,21,142950.0,84931.0
2024-07-24,22,139030.0,80927.0
2024-07-24,23,137850.0,77260.0
2024-07-24,24,134720.0,72826.0
2024-07-25,1,130730.0,67611.0
2024-07-25,2,103770.0,64711.0
2024-07-25,3,100110.0,62761.0
2024-07-25,4,100110.0,61619.0
2024-07-25,5,100420.0,61420.0
2024-07-25,6,100420.0,62164.0
2024-07-25,7,120650.0,65193.0
2024-07-25,8,134170.0,70174.0
2024-07-25,9,137990.0,77143.0
2024-07-25,10,141760.0,81452.0
2024-07-25,11,143710.0,83200.0
2024-07-25,12,154200.0,83221.0
2024-07-25,13,142320.0,81490.0
2024-07-25,14,154950.0,84472.0
2024-07-25,15,156380.0,86701.0
2024-07-25,16,143620.0,88393.0
2024-07-25,17,141760.0,90254.0
2024-07-25,18,141760.0,89764.0
2024-07-25,19,142450.0,89665.0
2024-07-25,20,142260.0,89147.0
2024-07-25,21,140540.0,86399.0
2024-07-25,22,138590.0,81526.0
2024-07-25,23,137910.0,77791.0
2024-07-25,24,133360.0,73289.0
2024-07-26,1,125120.0,68041.0
2024-07-26,2,101830.0,64762.0
2024-07-26,3,100740.0,62782.0
2024-07-26,4,100950.0,61508.0
2024-07-26,5,100950.0,61176.0
2024-07-26,6,100950.0,61924.0
2024-07-26,7,120340.0,65111.0
2024-07-26,8,132800.0,70508.0
2024-07-26,9,139020.0,77429.0
2024-07-26,10,139020.0,82323.0
2024-07-26,11,149790.0,84863.0
2024-07-26,12,155530.0,85239.0
2024-07-26,13,149790.0,84142.0
2024-07-26,14,174790.0,87385.0
2024-07-26,15,208900.0,88535.0
2024-07-26,16,208900.0,88660.0
2024-07-26,17,153630.0,88159.0
2024-07-26,18,150970.0,86686.0
2024-07-26,19,147530.0,85942.0
2024-07-26,20,141320.0,85510.0
2024-07-26,21,140200.0,83532.0
2024-07-26,22,139020.0,79534.0
2024-07-26,23,138010.0,76426.0
2024-07-26,24,134720.0,72535.0
2024-07-27,1,136390.0,67667.0
2024-07-27,2,120050.0,64409.0
2024-07-27,3,115190.0,62272.0
2024-07-27,4,102030.0,60853.0
2024-07-27,5,102030.0,60126.0
2024-07-27,6,102030.0,59873.0
2024-07-27,7,104880.0,60678.0
2024-07-27,8,104880.0,62348.0
2024-07-27,9,136790.0,65508.0
2024-07-27,10,139530.0,68784.0
2024-07-27,11,145420.0,71143.0
2024-07-27,12,147480.0,72153.0
2024-07-27,13,151850.0,71737.0
2024-07-27,14,151850.0,72535.0
2024-07-27,15,150070.0,72731.0
2024-07-27,16,145030.0,73345.0
2024-07-27,17,139500.0,74462.0
2024-07-27,18,139480.0,75371.0
2024-07-27,19,139510.0,76574.0
2024-07-27,20,141900.0,77483.0
2024-07-27,21,141900.0,76916.0
2024-07-27,22,139320.0,74018.0
2024-07-27,23,135520.0,71180.0
2024-07-27,24,135520.0,67771.0
2024-07-28,1,124530.0,63376.0
2024-07-28,2,101060.0,60312.0
2024-07-28,3,100740.0,58200.0
2024-07-28,4,95200.0,56842.0
2024-07-28,5,95200.0,56235.0
2024-07-28,6,96060.0,56134.0
2024-07-28,7,96060.0,56598.0
2024-07-28,8,101560.0,57398.0
2024-07-28,9,127220.0,58663.0
2024-07-28,10,181230.0,60490.0
2024-07-28,11,139210.0,62151.0
2024-07-28,12,179240.0,62495.0
2024-07-28,13,139530.0,63299.0
2024-07-28,14,139150.0,64765.0
2024-07-28,15,139790.0,65924.0
2024-07-28,16,141660.0,67673.0
2024-07-28,17,141530.0,69955.0
2024-07-28,18,141680.0,73065.0
2024-07-28,19,147910.0,75496.0
2024-07-28,20,147890.0,76431.0
2024-07-28,21,181450.0,75916.0
2024-07-28,22,143140.0,73013.0
2024-07-28,23,134110.0,69413.0
2024-07-28,24,118970.0,65724.0
2024-07-29,1,124190.0,61598.0
2024-07-29,2,100230.0,58560.0
2024-07-29,3,95300.0,56684.0
2024-07-29,4,95300.0,55576.0
2024-07-29,5,95300.0,55417.0
2024-07-29,6,95300.0,56626.0
2024-07-29,7,100580.0,59806.0
2024-07-29,8,121120.0,64885.0
2024-07-29,9,135310.0,71742.0
2024-07-29,10,138550.0,76276.0
2024-07-29,11,138580.0,77811.0
2024-07-29,12,138580.0,77114.0
2024-07-29,13,139020.0,75786.0
2024-07-29,14,144990.0,77537.0
2024-07-29,15,139020.0,78728.0
2024-07-29,16,146140.0,79556.0
2024-07-29,17,147190.0,81200.0
2024-07-29,18,157620.0,82179.0
2024-07-29,19,143540.0,82616.0
2024-07-29,20,143600.0,82161.0
2024-07-29,21,142460.0,79811.0
2024-07-29,22,154770.0,75767.0
2024-07-29,23,138140.0,72424.0
2024-07-29,24,133030.0,68498.0
2024-07-30,1,125010.0,63931.0
2024-07-30,2,100020.0,60699.0
2024-07-30,3,95300.0,58772.0
2024-07-30,4,95300.0,57677.0
2024-07-30,5,95300.0,57604.0
2024-07-30,6,95300.0,58466.0
2024-07-30,7,100570.0,61136.0
2024-07-30,8,118520.0,65501.0
2024-07-30,9,138160.0,71290.0
2024-07-30,10,140780.0,75259.0
2024-07-30,11,143590.0,76778.0
2024-07-30,12,144200.0,76332.0
2024-07-30,13,142620.0,75186.0
2024-07-30,14,142940.0,77601.0
2024-07-30,15,152310.0,78998.0
2024-07-30,16,150740.0,79999.0
2024-07-30,17,152230.0,82086.0
2024-07-30,18,141960.0,83450.0
2024-07-30,19,141990.0,84530.0
2024-07-30,20,142000.0,84355.0
2024-07-30,21,141660.0,81918.0
2024-07-30,22,138460.0,77686.0
2024-07-30,23,138000.0,73743.0
2024-07-30,24,133290.0,69200.0
2024-07-31,1,124160.0,64167.0
2024-07-31,2,109890.0,61070.0
2024-07-31,3,101520.0,58981.0
2024-07-31,4,101520.0,57579.0
2024-07-31,5,101520.0,57247.0
2024-07-31,6,101520.0,57947.0
2024-07-31,7,120880.0,60547.0
2024-07-31,8,134160.0,64639.0
2024-07-31,9,137990.0,69678.0
2024-07-31,10,140330.0,73398.0
2024-07-31,11,142350.0,75217.0
2024-07-31,12,143330.0,74777.0
2024-07-31,13,143290.0,73936.0
2024-07-31,14,150560.0,75609.0
2024-07-31,15,150520.0,77202.0
2024-07-31,16,148640.0,78705.0
2024-07-31,17,153500.0,81418.0
2024-07-31,18,141770.0,83436.0
2024-07-31,19,140350.0,84794.0
2024-07-31,20,143030.0,84576.0
2024-07-31,21,142750.0,82436.0
2024-07-31,22,137960.0,78344.0
2024-07-31,23,137960.0,74291.0
2024-07-31,24,132740.0,69898.0
2024-08-01,1,145620.0,64847.0
2024-08-01,2,106800.0,61503.0
2024-08-01,3,106800.0,59390.0
2024-08-01,4,106780.0,58113.0
2024-08-01,5,106780.0,57694.0
2024-08-01,6,106800.0,58376.0
2024-08-01,7,106800.0,60773.0
2024-08-01,8,138760.0,64699.0
2024-08-01,9,142620.0,70151.0
2024-08-01,10,146270.0,74261.0
2024-08-01,11,148310.0,76101.0
2024-08-01,12,148270.0,75789.0
2024-08-01,13,147120.0,75225.0
2024-08-01,14,148230.0,76431.0
2024-08-01,15,148230.0,77625.0
2024-08-01,16,147760.0,79084.0
2024-08-01,17,147100.0,81640.0
2024-08-01,18,147940.0,83916.0
2024-08-01,19,147040.0,85192.0
2024-08-01,20,153230.0,85215.0
2024-08-01,21,147440.0,83070.0
2024-08-01,22,144450.0,78878.0
2024-08-01,23,142590.0,74845.0
2024-08-01,24,142350.0,70309.0
2024-08-02,1,144370.0,65567.0
2024-08-02,2,129990.0,62432.0
2024-08-02,3,127850.0,60387.0
2024-08-02,4,106790.0,59064.0
2024-08-02,5,126450.0,58741.0
2024-08-02,6,129990.0,59585.0
2024-08-02,7,141350.0,61942.0
2024-08-02,8,141760.0,66082.0
2024-08-02,9,146580.0,71639.0
2024-08-02,10,147440.0,75468.0
2024-08-02,11,152550.0,77051.0
2024-08-02,12,154150.0,77098.0
2024-08-02,13,154100.0,76166.0
2024-08-02,14,155700.0,77787.0
2024-08-02,15,155700.0,79456.0
2024-08-02,16,154680.0,80827.0
2024-08-02,17,154680.0,83044.0
2024-08-02,18,147470.0,84713.0
2024-08-02,19,146580.0,85301.0
2024-08-02,20,148390.0,85292.0
2024-08-02,21,148080.0,83391.0
2024-08-02,22,143870.0,79503.0
2024-08-02,23,143880.0,75969.0
2024-08-02,24,141930.0,71938.0
2024-08-03,1,141230.0,67109.0
2024-08-03,2,107540.0,63392.0
2024-08-03,3,107540.0,61002.0
2024-08-03,4,107300.0,59527.0
2024-08-03,5,107070.0,58843.0
2024-08-03,6,107540.0,58987.0
2024-08-03,7,107540.0,59979.0
2024-08-03,8,142140.0,61635.0
2024-08-03,9,147920.0,63929.0
2024-08-03,10,146820.0,67103.0
2024-08-03,11,146700.0,69105.0
2024-08-03,12,149030.0,69683.0
2024-08-03,13,149730.0,69736.0
2024-08-03,14,156180.0,70568.0
2024-08-03,15,156170.0,71361.0
2024-08-03,16,158900.0,72884.0
2024-08-03,17,155780.0,75395.0
2024-08-03,18,149690.0,78133.0
2024-08-03,19,150240.0,80294.0
2024-08-03,20,150390.0,80942.0
2024-08-03,21,149560.0,79718.0
2024-08-03,22,146320.0,76494.0
2024-08-03,23,145420.0,73836.0
2024-08-03,24,140980.0,70106.0
2024-08-04,1,140710.0,65371.0
2024-08-04,2,138690.0,61981.0
2024-08-04,3,107690.0,59850.0
2024-08-04,4,107430.0,58345.0
2024-08-04,5,107080.0,57775.0
2024-08-04,6,107080.0,57785.0
2024-08-04,7,107660.0,58386.0
2024-08-04,8,142370.0,59644.0
2024-08-04,9,141590.0,61404.0
2024-08-04,10,141590.0,63968.0
2024-08-04,11,148000.0,66645.0
2024-08-04,12,147010.0,67575.0
2024-08-04,13,149260.0,68531.0
2024-08-04,14,149090.0,69758.0
2024-08-04,15,149090.0,71005.0
2024-08-04,16,145770.0,73146.0
2024-08-04,17,142970.0,76081.0
2024-08-04,18,145750.0,79054.0
2024-08-04,19,145770.0,80909.0
2024-08-04,20,145770.0,81926.0
2024-08-04,21,144130.0,81213.0
2024-08-04,22,141850.0,77931.0
2024-08-04,23,141850.0,74020.0
2024-08-04,24,141810.0,69634.0
2024-08-05,1,128980.0,65035.0
2024-08-05,2,106850.0,61873.0
2024-08-05,3,106850.0,60008.0
2024-08-05,4,106850.0,58790.0
2024-08-05,5,106740.0,58821.0
2024-08-05,6,106850.0,60135.0
2024-08-05,7,139480.0,63578.0
2024-08-05,8,143510.0,69536.0
2024-08-05,9,145270.0,77148.0
2024-08-05,10,151490.0,82695.0
2024-08-05,11,151500.0,85524.0
2024-08-05,12,153940.0,85506.0
2024-08-05,13,153950.0,84538.0
2024-08-05,14,158640.0,88293.0
2024-08-05,15,183240.0,91014.0
2024-08-05,16,198910.0,92692.0
2024-08-05,17,158510.0,93841.0
2024-08-05,18,153660.0,92129.0
2024-08-05,19,153660.0,90281.0
2024-08-05,20,153650.0,88928.0
2024-08-05,21,146840.0,85618.0
2024-08-05,22,146020.0,81229.0
2024-08-05,23,143850.0,77493.0
2024-08-05,24,139470.0,73093.0
2024-08-06,1,142760.0,67866.0
2024-08-06,2,135790.0,64893.0
2024-08-06,3,135140.0,62946.0
2024-08-06,4,127770.0,61752.0
2024-08-06,5,128900.0,61396.0
2024-08-06,6,129370.0,62264.0
2024-08-06,7,141600.0,65535.0
2024-08-06,8,141600.0,70676.0
2024-08-06,9,145740.0,77187.0
2024-08-06,10,154580.0,80755.0
2024-08-06,11,152590.0,82092.0
2024-08-06,12,156480.0,82226.0
2024-08-06,13,152440.0,81494.0
2024-08-06,14,195730.0,84304.0
2024-08-06,15,188780.0,86571.0
2024-08-06,16,199390.0,88357.0
2024-08-06,17,156120.0,90477.0
2024-08-06,18,156780.0,91146.0
2024-08-06,19,155200.0,91799.0
2024-08-06,20,154230.0,91335.0
2024-08-06,21,148210.0,88556.0
2024-08-06,22,145100.0,83977.0
2024-08-06,23,143730.0,79790.0
2024-08-06,24,141130.0,75098.0
2024-08-07,1,137370.0,69668.0
2024-08-07,2,135460.0,66573.0
2024-08-07,3,124820.0,64576.0
2024-08-07,4,124620.0,63235.0
2024-08-07,5,124620.0,62717.0
2024-08-07,6,128380.0,63445.0
2024-08-07,7,135800.0,66669.0
2024-08-07,8,141310.0,72145.0
2024-08-07,9,146070.0,79285.0
2024-08-07,10,149610.0,83827.0
2024-08-07,11,155910.0,84857.0
2024-08-07,12,160070.0,84209.0
2024-08-07,13,155570.0,83008.0
2024-08-07,14,161910.0,86081.0
2024-08-07,15,161860.0,87750.0
2024-08-07,16,157810.0,89480.0
2024-08-07,17,158470.0,91641.0
2024-08-07,18,156130.0,92141.0
2024-08-07,19,155060.0,92326.0
2024-08-07,20,155060.0,91675.0
2024-08-07,21,148060.0,88580.0
2024-08-07,22,145940.0,84083.0
2024-08-07,23,143760.0,80029.0
