row_number,market_area,company_name,generator_name,dispatch_type,generation_source,generation_form,fuel_type,capacity_mw
1226,제주,제주에너지공사,제주에너지공사 교래독립형ESS,비중앙,기타,기타,전기저장장치(비중앙),1.0
1227,비수도권,구상 태양광발전소,구상태양광발전소,비중앙,신재생에너지,태양광,태양광,0.399
1228,비수도권,(주)에스티지,에스티지 태양광,비중앙,신재생에너지,태양광,태양광,2.31
1229,비수도권,유한회사 가은에스엠씨,가은 태양광발전소,비중앙,신재생에너지,태양광,태양광,1.701
1230,비수도권,농협경제지주(주) 신재생에너지센터,둔내농협 태양광발전소,비중앙,신재생에너지,태양광,태양광,0.33
1231,비수도권,농협경제지주(주) 신재생에너지센터,안흥농협 태양광발전소,비중앙,신재생에너지,태양광,태양광,0.47
1232,비수도권,정읍태양광전력,정읍태양광전력 ,비중앙,신재생에너지,태양광,태양광,0.2
1233,비수도권,한국전력공사,한전가상발전기#34 함구미2차,비중앙,기타,기타,기타,2.5
1234,비수도권,횡계신재생발전(주),평창횡계풍력 1호기(육상풍력),비중앙,신재생에너지,풍력,풍력,10.4
1235,비수도권,주식회사 이디비대구,대봉산업대구 태양광,비중앙,신재생에너지,태양광,태양광,0.674
1236,비수도권,(주)마디미에너지,마디미에너지 21호,비중앙,신재생에너지,태양광,태양광,0.089
1237,수도권,주식회사 이디비대구,케이피아이엔디고양 태양광,비중앙,신재생에너지,태양광,태양광,0.204
1238,수도권,피제이에너지(주),피제이 태양광,비중앙,신재생에너지,태양광,태양광,0.287
1239,비수도권,창원누리에너지 주식회사,창원누리에너지(CN-5),비중앙,신재생에너지,연료전지,연료전지,2.4
1240,제주,광야 태양광발전소,광야 태양광발전소,비중앙,신재생에너지,태양광,태양광,0.255
1241,제주,덕암1호 태양광발전소,덕암1호 태양광발전소,비중앙,신재생에너지,태양광,태양광,0.254
1242,수도권,유일강관(주),유일강관 태양광발전소,비중앙,신재생에너지,태양광,태양광,1.29
1243,비수도권,한국동서발전(주),부스타보일러 태양광,비중앙,신재생에너지,태양광,태양광,0.878
1244,비수도권,한국동서발전(주),삼신기계 태양광,비중앙,신재생에너지,태양광,태양광,0.773
1245,제주,수덕2호 태양광발전소,수덕2호 태양광,비중앙,신재생에너지,태양광,태양광,0.099
1246,비수도권,차항에너지12호 태양광발전소,차항에너지12호,비중앙,신재생에너지,태양광,태양광,0.1
1247,제주,활삐 태양광발전소,활삐 태양광,비중앙,신재생에너지,태양광,태양광,0.099
1248,제주,행원2018 6호태양광발전소,행원2018 6호 태양광,비중앙,신재생에너지,태양광,태양광,0.099
1249,제주,한빛태양광발전소,한빛태양광발전소,비중앙,신재생에너지,태양광,태양광,0.5
1250,제주,금산2호 태양광발전소,금산2호 태양광,비중앙,신재생에너지,태양광,태양광,0.099
1251,제주,금산1호 태양광발전소,금산1호 태양광,비중앙,신재생에너지,태양광,태양광,0.099
1252,제주,제라6호 태양광발전소,제라6호 태양광,비중앙,신재생에너지,태양광,태양광,0.099
1253,비수도권,금하태양광,금하태양광,비중앙,신재생에너지,태양광,태양광,0.754
1254,비수도권,루프원에너지 주식회사,루프원에너지 5호,비중앙,신재생에너지,태양광,태양광,0.374
1255,비수도권,엘에스일렉트릭(주),LS일렉트릭 부산 FEMS 태양광발전소,비중앙,신재생에너지,태양광,태양광,3.098
1256,비수도권,(주)동운에너지,동운태양광발전소 ,비중앙,신재생에너지,태양광,태양광,0.198
1257,제주,민태양광발전소,민태양광발전소,비중앙,신재생에너지,태양광,태양광,0.5
1258,비수도권,씨엔씨티쏠라넷에스투(주),원일팩태양광발전소,비중앙,신재생에너지,태양광,태양광,0.149
1259,비수도권,(주)보원케미칼,보원케미칼 동충주 태양광발전소,비중앙,신재생에너지,태양광,태양광,0.716
1260,비수도권,유한회사 중부드림에너지,금성1호 태양광발전소,비중앙,신재생에너지,태양광,태양광,0.484
1261,비수도권,덴소코리아(주),덴소코리아 창원공장 태양광발전기,비중앙,신재생에너지,태양광,태양광,2.586
1262,비수도권,유한회사 양금에너지,(유)앙금에너지태양광발전소 ,비중앙,신재생에너지,태양광,태양광,0.349
1263,제주,예담개발,예담18호 태양광발전소,비중앙,신재생에너지,태양광,태양광,0.625
1264,비수도권,솔라원사호 주식회사,삼척윤경21호 태양광발전소 ,비중앙,신재생에너지,태양광,태양광,0.81
1265,비수도권,(주)태영티에스,주식회사 태영티에스 태양광발전소,비중앙,신재생에너지,태양광,태양광,0.999
1266,비수도권,주식회사 메가선샤인,차항에너지13호,비중앙,신재생에너지,태양광,태양광,0.5
1267,비수도권,주식회사 바다쏠라,차항에너지11호,비중앙,신재생에너지,태양광,태양광,0.5
1268,비수도권,솔라닉스이호주식회사,솔라파크 봉화 동양1호,비중앙,신재생에너지,태양광,태양광,0.799
1269,비수도권,비더블유에이치 주식회사,BWH 1호 태양광,비중앙,신재생에너지,태양광,태양광,1.142
1270,비수도권,주식회사 바람쏠라,차항에너지10호,비중앙,신재생에너지,태양광,태양광,1.0
1271,비수도권,주식회사 돌담쏠라,차항에너지9호,비중앙,신재생에너지,태양광,태양광,1.0
1272,비수도권,씨엔씨티쏠라넷에스투(주),케이유테크 태양광발전소,비중앙,신재생에너지,태양광,태양광,0.631
1273,비수도권,주식회사 해마루,장춘1호 태양광발전소,비중앙,신재생에너지,태양광,태양광,0.994
1274,비수도권,제이아이파워(주),제이아이1호 태양광발전소,비중앙,신재생에너지,태양광,태양광,1.51
1275,제주,햇볕2호 태양광발전소,햇볕2호 태양광,비중앙,신재생에너지,태양광,태양광,0.099
1276,제주,다담9호 태양광발전소,다담9호 태양광,비중앙,신재생에너지,태양광,태양광,0.099
1277,제주,주이 태양광발전소,주이 태양광발전소,비중앙,신재생에너지,태양광,태양광,0.099
1278,제주,한국농어촌공사 제주지역본부,송당태양광발전소 3호 태양광 ,비중앙,신재생에너지,태양광,태양광,0.999
1279,제주,한국농어촌공사 제주지역본부,송당태양광발전소 2호 태양광,비중앙,신재생에너지,태양광,태양광,0.999
1280,제주,일출1호 태양광발전소,일출2호태양광발전소 ,비중앙,신재생에너지,태양광,태양광,0.629
1281,제주,예훈개발,예훈20호태양광발전소 ,비중앙,신재생에너지,태양광,태양광,0.652
1282,제주,예훈개발,예훈18호태양광발전소 ,비중앙,신재생에너지,태양광,태양광,0.258
1283,제주,예훈개발,예훈17호태양광발전소 ,비중앙,신재생에너지,태양광,태양광,0.1
1284,제주,예훈개발,예훈15호태양광발전소 ,비중앙,신재생에너지,태양광,태양광,0.642
1285,제주,예담개발,예담29호태양광발전소 ,비중앙,신재생에너지,태양광,태양광,0.239
1286,제주,예담개발,예담25호태양광발전소 ,비중앙,신재생에너지,태양광,태양광,0.601
1287,제주,예담개발,예담21호태양광발전소 ,비중앙,신재생에너지,태양광,태양광,0.5
1288,제주,예담개발,예담34호 태양광발전소,비중앙,신재생에너지,태양광,태양광,0.194
1289,제주,대륙1호태양광발전소,대륙4호태양광발전소 ,비중앙,신재생에너지,태양광,태양광,0.191
1290,제주,주식회사 담훈개발,담훈15호태양광발전소 ,비중앙,신재생에너지,태양광,태양광,0.651
1291,제주,주식회사 담훈개발,담훈13호태양광발전소 ,비중앙,신재생에너지,태양광,태양광,0.945
1292,비수도권,영남에너지서비스(주),YNES 삼원강재 호동공장 태양광발전소,비중앙,신재생에너지,태양광,태양광,0.104
1293,비수도권,영남에너지서비스(주),YNES 삼원강재 섬안공장 태양광발전소,비중앙,신재생에너지,태양광,태양광,0.176
1294,비수도권,장산리1호태양광발전소,장산리1호태양광발전소,비중앙,신재생에너지,태양광,태양광,0.999
1295,제주,수에너지,영수3호태양광발전소,비중앙,신재생에너지,태양광,태양광,0.293
1296,비수도권,(주)피제이이배제,피제이이배제 태양광발전소,비중앙,신재생에너지,태양광,태양광,0.994
1297,제주,한국농어촌공사 제주지역본부,송당마을발전소 태양광,비중앙,신재생에너지,태양광,태양광,0.125
1298,비수도권,김해시,김해시 자원회수시설 발전기,비중앙,화력,기력,폐기물,2.8
1299,비수도권,광성태양광발전소,광성태양광발전소 ,비중앙,신재생에너지,태양광,태양광,0.995
1300,제주,별빛 태양광발전소,별빛 태양광,비중앙,신재생에너지,태양광,태양광,0.099
1301,제주,까치 태양광발전소,까치 태양광,비중앙,신재생에너지,태양광,태양광,0.099
1302,비수도권,(주)신천쏠라에너지,신천태양광,비중앙,신재생에너지,태양광,태양광,0.249
1303,비수도권,(주)정심,(주)정심,비중앙,신재생에너지,태양광,태양광,0.493
1304,비수도권,(주)비안태양광,(주)비안태양광,비중앙,신재생에너지,태양광,태양광,0.415
1305,비수도권,(주)낙동에너지(본점),(주)낙동에너지 태양광발전소,비중앙,신재생에너지,태양광,태양광,0.793
1306,비수도권,죽암태양광발전소(주),죽암태양광발전소,비중앙,신재생에너지,태양광,태양광,0.747
1307,비수도권,영남에너지서비스(주),YNES 삼원강재 대송공장 태양광발전소,비중앙,신재생에너지,태양광,태양광,0.935
1308,비수도권,(주)일광태양광발전소,(주)일광태양광발전소,비중앙,신재생에너지,태양광,태양광,1.0
1309,비수도권,대경태양광발전소,대경태양광발전소,비중앙,신재생에너지,태양광,태양광,0.5
1310,비수도권,주식회사 스마트서산18호,글로리영광32호,비중앙,신재생에너지,태양광,태양광,1.092
1311,비수도권,(주)스마트서산7호,글로리영광23호,비중앙,신재생에너지,태양광,태양광,2.494
1312,비수도권,주식회사 스마트서산5호,글로리영광22호,비중앙,신재생에너지,태양광,태양광,1.993
1313,비수도권,주식회사 스마트서산4호,글로리영광21호,비중앙,신재생에너지,태양광,태양광,1.991
1314,수도권,주식회사 유에이치파워,유에이치파워 연료전지 발전기 1,비중앙,신재생에너지,연료전지,연료전지,19.8
1315,비수도권,그린태양광발전소 주식회사,후배 태양광발전소,비중앙,신재생에너지,태양광,태양광,1.969
1316,비수도권,주식회사신한솔라,시종1호,비중앙,신재생에너지,태양광,태양광,0.42
1317,비수도권,주식회사신한솔라,시종2호,비중앙,신재생에너지,태양광,태양광,0.44
1318,비수도권,(주)세누림,쏠라포스27호 태양광발전소 ,비중앙,신재생에너지,태양광,태양광,0.999
1319,비수도권,유한회사 포스솔루션 ,쏠라포스16호 태양광발전소 ,비중앙,신재생에너지,태양광,태양광,0.499
1320,비수도권,유한회사 선비쏠라,쏠라포스15호 태양광발전소 ,비중앙,신재생에너지,태양광,태양광,0.499
1321,비수도권,유한회사 한밭쏠라,쏠라포스14호 태양광발전소 ,비중앙,신재생에너지,태양광,태양광,0.499
1322,비수도권,유한회사 이든발전소,이든1호태양광발전소 ,비중앙,신재생에너지,태양광,태양광,0.198
1323,비수도권,주식회사 쏠라크리닉,신나라3호 태양광,비중앙,신재생에너지,태양광,태양광,0.744
1324,비수도권,주식회사 케이엘피에너지,케이엘피에너지 태양광발전소,비중앙,신재생에너지,태양광,태양광,0.599
1325,비수도권,(주)에이치티테크,에이치티테크 태양광발전소,비중앙,신재생에너지,태양광,태양광,1.058
1326,비수도권,(주)중부하이웨이솔라원,당진청주1호 태양광발전소,비중앙,신재생에너지,태양광,태양광,0.883
